199211091738, 80, 69, 53,163,
199211091808, 89, 79, 56,178,
199211091837, 83, 59, 54,141,
199211091940, 61, 44, 39,127,
199211092041, 56, 34, 28,119,
199211092114, 93, 73, 49,108,
199211092213, 75, 47, 42,119,
199211092243, 85, 65, 46,122,
199211092313, 70, 44, 34,127,
199211092343, 67, 50, 42,111,
199211100013, 67, 56, 44,110,
199211100043, 63, 48, 37,127,
199211100113, 98, 78, 50,144,
199211100142, 84, 64, 47,136,
199211100212, 66, 43, 38,122,
199211100242, 68, 44, 32,125,
199211100312, 69, 43, 34,110,
199211100342, 83, 63, 43,115,
199211100412, 83, 69, 50,129,
199211100442, 66, 49, 37,119,
199211100512,103, 68, 47,138,
199211100543,123,103, 98,202,
199211100600, 79, 65, 51,159,
199211100712, 92, 81, 57,178,
199211100740, 58, 46, 37,176,
199211100810, 57, 39, 27,108,
199211100840, 72, 46, 34,104,
199211100910, 71, 59, 43,144,
199211100943,108, 78, 55,163,
199211101012, 82, 69, 51,147,
199211101042, 67, 45, 35,127,
199211101112, 54, 38, 29,104,
199211101142, 82, 54, 42,115,
199211101232,102, 83, 64,153,
199211101302, 70, 48, 38,122,
199211101332, 84, 62, 52,136,
199211101402, 86, 65, 43,147,
199211101436, 75, 57, 45,136,
199211101505, 72, 48, 40,119,
199211101535, 69, 47, 32,122,
199211101606, 73, 54, 47,153,
199211101635, 69, 48, 33,108,
199211101705, 69, 48, 31,111,
199211101735, 76, 44, 33,131,
199211101805, 82, 63, 51,133,
199211101836, 41, 37, 32,131,
199211101905, 61, 44, 30,125,
199211101934, 56, 40, 30,119,
199211102004, 68, 47, 36,129,
199211102034, 86, 55, 44,144,
199211102219, 93, 86, 76,163,
199211102248, 73, 52, 45,150,
199211102348, 73, 59, 47,144,
199211110121, 76, 62, 53,141,
199211110151, 77, 53, 40,108,
199211110221, 70, 53, 36,104,
199211110254, 84, 78, 57,138,
199211110323, 97, 84, 56,153,
199211110354, 85, 58, 46,127,
199211110423, 66, 44, 36,122,
199211110453, 67, 46, 44,129,
199211110524, 77, 54, 37,129,
199211110553, 77, 55, 45,115,
199211110623, 72, 48, 37,104,
199211110654, 81, 59, 53,144,
199211110723, 65, 55, 42,141,
199211110754, 76, 58, 43,133,
199211110823, 78, 53, 37,127,
199211110853, 66, 40, 31,115,
199211110923, 67, 51, 40,122,
199211110953, 57, 35, 24,133,
199211111022, 76, 52, 36,125,
199211111052, 89, 69, 60,163,
199211111123, 88, 68, 61,178,
199211111152, 97, 84, 79,153,
199211111227, 50, 43, 38,156,
199211111257, 67, 61, 56, 49,
199211111326,112, 90, 80,153,
199211111357, 87, 70, 65,166,
199211111426, 82, 52, 44,141,
199211111456, 87, 74, 59,136,
199211111526, 67, 42, 32,119,
199211111555, 68, 56, 40,133,
199211111625, 64, 40, 28,122,
199211111656, 96, 67, 52,138,
199211111725, 70, 47, 40,120,
199211111755, 59, 46, 41,129,
199211111825, 63, 44, 34,127,
199211111855, 66, 50, 42,120,
199211111926, 82, 74, 64,159,
199211111956, 98, 91, 80,178,
199211112025, 95, 66, 52,147,
199211112055, 82, 62, 51,153,
199211112125, 82, 56, 41,147,
199211112155, 63, 42, 30,127,
199211112224, 78, 53, 37,129,
199211112255, 60, 38, 27,115,
199211112325, 80, 66, 42,119,
199211112358, 91, 80, 62,147,
199211120027, 90, 71, 66,166,
199211120057, 66, 43, 34,129,
199211120126, 82, 57, 43,115,
199211120156, 76, 52, 41,129,
199211120226, 60, 39, 32,115,
199211120256, 80, 67, 50,119,
199211120326, 86, 75, 56,159,
199211120357, 83, 78, 71,170,
199211120443,103, 76, 63,156,
199211120512, 71, 54, 35,122,
199211120612, 65, 42, 29,111,
199211120642, 66, 45, 38,125,
199211120712, 80, 59, 49,139,
199211120742, 73, 54, 44,144,
199211120812, 68, 43, 37,122,
199211120841, 63, 40, 29,125,
199211120911, 65, 43, 31,119,
199211120941, 73, 54, 38,117,
199211121011, 88, 77, 72,147,
199211121042, 91, 60, 55,133,
199211121111, 80, 58, 53,156,
199211121141, 60, 39, 28,141,
199211121211, 68, 47, 34,136,
199211121248, 99, 79, 52,147,
199211121318, 95, 69, 51,133,
199211121347, 62, 38, 26,117,
199211121417, 77, 57, 47,141,
199211121455, 76, 57, 39,131,
199211121525, 77, 58, 39,122,
199211121555, 58, 40, 28,125,
199211121625, 73, 50, 35,120,
199211121654, 69, 58, 41,131,
199211121725, 86, 72, 53,150,
199211121756,137,133,128,202,
199211121759, 86, 80, 61,197,
199211121827, 76, 46, 37,131,
199211121857, 65, 41, 28,127,
199211121927, 67, 51, 34,113,
199211121958, 78, 59, 54,166,
199211122028, 73, 65, 54,133,
199211122058, 57, 25, 20,141,
199211122123, 73, 67, 61,187,
199211122153, 86, 56, 46,163,
199211122224, 77, 62, 55,166,
199211122256, 97, 77, 60,182,
199211122325,100, 73, 55,147,
199211122356, 95, 76, 64,163,
199211130025, 69, 47, 32,129,
199211130055, 72, 57, 52,127,
199211130125, 67, 50, 36,119,
199211130155, 75, 51, 38,119,
199211130225, 68, 45, 35,108,
199211130254, 83, 57, 42,110,
199211130325, 84, 56, 42,110,
199211130354, 73, 45, 40,129,
199211130424, 68, 45, 33,113,
199211130454, 71, 58, 39,120,m
199211130557, 80, 76, 67,156,
199211130627, 74, 68, 50,150,
199211130657, 76, 63, 54,147,
199211130726, 65, 42, 30,131,
199211130757, 95, 74, 65,141,m
199211130826,103, 79, 70,141,
199211130857, 71, 52, 39,147,unchi
199211130926, 66, 44, 35,129,
199211130954, 97, 71, 48,110,
199211131024, 87, 67, 44,110,m
199211131127, 66, 52, 42,129,uu
199211131157, 61, 46, 33,110,
199211131226, 77, 53, 44,117,
199211131259,114, 99, 69,153,m
199211131328, 89, 68, 50,129,
199211131358, 96, 76, 65,159,
199211131428, 96, 69, 49,150,
199211131458,101, 67, 47,136,
199211131528, 62, 39, 28,133,
199211131557, 70, 58, 43,133,
199211131627, 67, 41, 31,111,
199211131659, 51, 49, 44,170,
199211131729,117, 75, 56,163,
199211131759, 98, 94, 89,147,
199211131828, 81, 60, 47,129,
199211131858, 70, 43, 30,111,
199211131931, 86, 79, 73,141,
199211132000, 96, 75, 61,147,
199211132031,103, 65, 53,153,
199211132100, 92, 64, 53,138,
199211132242,127,123,118, 69,
199211132315,100, 89, 84,187,
199211132345,108, 80, 71,150,
199211140015, 69, 43, 38,133,
199211140045, 82, 62, 49,147,
199211140115, 90, 83, 74,150,
199211140145, 76, 52, 41,113,
199211140215, 65, 48, 33,107,
199211140244, 73, 49, 35,102,
199211140314, 61, 47, 42,111,
199211140345, 68, 51, 43,127,
199211140414, 59, 41, 29,117,
199211140445, 70, 47, 38,122,
199211140514, 67, 55, 41,119,
199211140544, 70, 54, 49,125,
199211140614, 82, 55, 44,133,
199211140644, 58, 41, 32,122,
199211140714, 73, 42, 36,117,
199211140744, 68, 46, 31,115,
199211140814, 82, 58, 41,117,
199211140844, 84, 81, 76,156,
199211140929, 85, 70, 54,156,
199211140958, 72, 49, 34,119,
199211141028, 81, 54, 47,127,
199211141058, 69, 43, 29,117,
199211141142, 92, 72, 58,197,
199211141211, 65, 43, 37,136,
199211141241, 73, 55, 45,147,
199211141311, 89, 76, 51,144,
199211141341, 72, 43, 29,138,
199211141419, 88, 68, 50,150,
199211141451,147,132,119, 53,
199211141456,100, 72, 46,153,
199211141526, 74, 55, 48,129,
199211141556, 90, 76, 59,163,
199211141626, 76, 56, 38,138,
199211141656, 58, 44, 34,159,
199211141726, 57, 39, 27,113,
199211141756, 70, 41, 32,102,
199211141826, 64, 44, 30,107,
199211141858, 65, 50, 34,120,
199211141929, 59, 50, 40,147,
199211141958, 85, 57, 39,144,
199211142102, 78, 63, 48,163,
199211142135, 87, 74, 51,178,
199211142205,103, 82, 71,138,
199211142234,104, 83, 65,147,
199211142307, 91, 84, 59,147,
199211142337, 74, 51, 44,133,
199211150007, 73, 61, 56,170,
199211150039, 70, 62, 57, 93,
199211150110, 92, 68, 43,122,
199211150141, 66, 36, 24,125,
199211150210, 83, 47, 38,108,
199211150240, 73, 54, 41,107,
199211150337, 73, 54, 40,127,m
199211150408, 81, 52, 46,144,
199211150437, 69, 39, 29,119,
199211150507, 72, 44, 30,119,
199211150537, 74, 46, 34,113,
199211150607, 74, 51, 44,131,
199211150637, 77, 60, 38,111,
199211150707, 74, 51, 42,136,m
199211150736, 79, 53, 46,138,
199211150807, 61, 55, 50,150,
199211150838, 55, 53, 48,153,
199211150906, 54, 38, 26,119,
199211150936, 75, 53, 37,119,
199211151007, 90, 78, 72,153,m
199211151036, 85, 59, 49,131,
199211151106, 80, 55, 45,147,
199211151136, 61, 41, 30,133,
199211151206, 76, 45, 33,120,
199211151236, 81, 71, 57,136,
199211151312, 89, 78, 65,166,
199211151342, 88, 60, 49,153,
199211151413, 90, 67, 55,159,
199211151442, 80, 50, 38,136,
199211151512, 60, 39, 27,111,
199211151543, 73, 66, 57, 65,
199211151612, 87, 59, 47,141,
199211151712, 68, 52, 44,136,
199211151747, 52, 38, 28,131,
199211151817, 69, 53, 47,129,
199211151848, 72, 53, 40,119,
199211151920, 81, 56, 41,120,
199211152022, 83, 73, 68,147,
199211152125, 83, 64, 57,159,
199211160011, 80, 50, 42,122,
199211160052, 74, 51, 37,129,
199211160146, 70, 46, 32,125,
199211160215, 62, 35, 25,107,
199211160245, 70, 46, 29,111,
199211160316, 78, 59, 54,120,
199211160345, 91, 72, 56,156,
199211160415, 84, 64, 53,150,
199211160445, 78, 38, 33,115,
199211160515, 58, 42, 30,119,
199211160545, 72, 54, 39,117,
199211160615, 64, 40, 31,111,
199211160700,107, 86, 66,150,
199211160730, 82, 68, 56,138,
199211160800, 65, 44, 37,125,
199211160830, 58, 41, 29,127,
199211160900, 73, 55, 50,111,
199211160931, 87, 77, 72,182,
199211161000, 67, 46, 37,141,
199211161033, 68, 63, 58,182,
199211161103, 87, 62, 57,178,
199211161233, 99, 92, 82,104,
199211161306,102, 83, 66,156,
199211161335, 89, 62, 43,119,
199211161405, 96, 76, 60,129,
199211161438,109, 88, 64,153,
199211161512, 70, 45, 36,125,
199211161542, 78, 52, 41,113,
199211161612, 95, 75, 60,153,
199211161642, 75, 46, 36,127,
199211161712, 62, 41, 28,125,
199211161742, 82, 77, 66,163,
199211161812, 76, 53, 41,127,
199211161842, 69, 44, 33,111,
199211161911, 69, 48, 33,120,
199211161941, 65, 42, 30,120,
199211162011, 59, 41, 28,117,
199211162042,106, 65, 42,150,
199211162114, 99, 76, 68,153,
199211162214,100, 91, 73,159,
199211170014, 74, 55, 39,153,
199211170045, 95, 83, 56,150,
199211170115, 71, 48, 34,108,
199211170145, 54, 39, 26,115,
199211170215, 68, 43, 30,102,
199211170245, 73, 60, 43,131,
199211170315, 67, 43, 29,102,
199211170345, 58, 42, 31,111,
199211170415, 75, 61, 55,156,
199211170444, 82, 57, 49,147,
199211170544, 75, 44, 34,119,
199211170614, 67, 47, 36,117,
199211170644, 73, 46, 33,120,
199211170714, 73, 55, 39,129,
199211170814, 79, 73, 55,147,
199211170844, 77, 58, 45,133,
199211170914, 63, 44, 32,125,
199211170944, 62, 41, 31,110,
199211171014, 69, 48, 40,115,
199211171044, 87, 81, 66,170,
199211171114, 87, 73, 64,166,
199211171214, 90, 79, 56,153,
199211171244, 95, 75, 59,153,
199211171344, 88, 62, 52,131,
199211171413, 76, 63, 45,133,
199211171443, 58, 37, 27,117,
199211171514,100, 63, 86,136,
199211171543, 85, 52, 40,119,
199211171613, 88, 67, 55,147,
199211171643, 62, 39, 29,131,
199211171713, 77, 54, 44,119,
199211171743, 65, 48, 34,119,
199211171813, 66, 42, 29,122,
199211171913, 81, 56, 42,144,
199211171942, 82, 62, 51,125,
199211172042, 70, 57, 38,122,
199211172113, 73, 61, 45,147,
199211172143, 92, 88, 83,197,
199211172212, 78, 58, 40,131,
199211172242, 79, 54, 46,122,
199211172312, 72, 44, 35,111,
199211172342, 80, 50, 36,107,
199211180012, 67, 49, 34,104,
199211180045, 81, 70, 65,129,
199211180115, 96, 83, 69,150,
199211180145,101, 73, 54,150,
199211180217, 83, 57, 42,129,
199211180247, 63, 40, 28,125,
199211180316, 68, 47, 39,107,
199211180346, 58, 38, 30,113,
199211180417, 97, 82, 57,150,
199211180516, 75, 52, 36,129,
199211180546, 82, 56, 45,131,
199211180616, 82, 46, 39,122,
199211180647, 69, 53, 39,120,
199211180717, 83, 53, 43,141,
199211180746, 76, 47, 42,122,
199211180816, 71, 46, 41,133,
199211180846, 64, 47, 34,133,
199211180916, 69, 58, 39,120,
199211181017, 73, 55, 41,150,
199211181046, 85, 60, 52,147,
199211181117, 87, 55, 37,170,
199211181217,127, 98, 81,144,
199211181247, 90, 77, 49,113,
199211181450, 81, 63, 57,131,
199211181518, 69, 58, 39,111,
199211181548, 58, 41, 30,111,
199211181618, 55, 36, 29, 97,
199211181648,110, 77, 53,141,
199211181718, 83, 63, 46,138,
199211181748, 91, 51, 40,119,
199211181818, 70, 48, 33,111,
199211181848, 66, 42, 28,117,
199211181918, 71, 64, 51,150,
199211181948, 82, 57, 42,111,
199211182019, 86, 75, 70, 65,
199211182048, 94, 72, 56,166,
199211182118, 88, 56, 42,117,
199211182148, 95, 77, 58,166,
199211182217, 75, 57, 39,129,
199211182247, 89, 68, 56,141,
199211182317, 97, 69, 49,125,
199211182347, 69, 41, 29,117,
199211190017, 70, 42, 31,108,
199211190047, 65, 43, 34,102,
199211190117, 72, 60, 47,133,
199211190217, 84, 73, 59,163,
199211190247, 83, 53, 46,125,
199211190317, 68, 43, 33,107,
199211190416, 77, 58, 41,122,
199211190447, 74, 61, 53,127,
199211190547, 88, 81, 76,159,
199211190616, 75, 53, 43,122,
199211190646, 77, 56, 38,113,
199211190716, 70, 48, 35,129,
199211190816,103, 76, 54,179,
199211190847, 77, 54, 39,119,
199211190916, 71, 48, 34,122,
199211191017,105, 85, 67,147,
199211191830, 73, 46, 40,129,
199211191900, 59, 44, 32,113,
199211191930, 73, 56, 44,131,
199211192000, 70, 53, 41,136,
199211192030, 79, 74, 69,127,
199211192100, 68, 45, 31,125,
199211192129, 63, 37, 26,115,
199211192159, 77, 54, 44,108,
199211192230, 63, 36, 26,120,
199211192259, 50, 34, 24,119,
199211192330, 97, 82, 72,156,
199211192359, 78, 52, 40,141,
199211200030, 70, 53, 44,117,
199211200059, 65, 41, 32,115,
199211200129, 70, 59, 41,125,
199211200159, 61, 43, 33,104,
199211200259, 76, 63, 54,159,
199211200429, 77, 69, 64,153,
199211200459, 89, 68, 49,153,
199211200530, 82, 68, 57,150,
199211200600, 79, 60, 41,136,
199211200630, 66, 50, 39,138,
199211200659, 66, 50, 40,141,
199211200730,105, 84, 55,163,
199211200759, 64, 47, 33,133,
199211200829, 71, 47, 38,117,
199211200903, 86, 79, 61,170,
199211200932, 91, 71, 54,159,
199211201002, 90, 70, 54,153,
199211201033, 75, 45, 40,150,
199211201104, 82, 72, 53,141,
199211201133, 88, 68, 55,144,
199211201233, 69, 44, 32,125,
199211201302, 90, 76, 62,153,
199211201332, 70, 52, 41,133,
199211201402, 90, 65, 45,136,
199211201432, 77, 52, 39,127,
199211201502, 94, 73, 66,127,
199211201532, 61, 40, 27,120,
199211201602, 74, 47, 35,107,
199211201632, 89, 62, 42,117,
199211201702, 96, 77, 52,144,
199211201732, 68, 58, 51,159,
199211201802, 59, 41, 27,120,
199211201832, 68, 43, 32,115,
199211201902, 63, 48, 34,133,
199211201932, 51, 39, 27,117,
199211202002, 70, 54, 43,141,
199211202031, 81, 51, 36,136,
199211202102, 61, 37, 26,125,
199211202131, 74, 52, 41,110,
199211202201, 84, 52, 35,115,
199211202232,112, 91, 60,156,
199211202301, 84, 46, 34,133,
199211202331, 88, 51, 41,108,
199211210001, 81, 42, 34,119,
199211210032, 67, 55, 43,147,
199211210131, 74, 55, 43,138,
199211210201, 82, 56, 47,153,
199211210231, 75, 43, 33,119,
199211210301, 63, 40, 27,115,
199211210331,114, 86, 76,153,
199211210400, 88, 67, 54,136,
199211210432, 36, 34, 29,150,
199211210500, 75, 51, 38,125,
199211210530, 61, 40, 28,122,
199211210603, 80, 50, 37,125,
199211210632, 64, 40, 32,111,
199211210702, 77, 49, 35,104,
199211210732, 91, 72, 59,150,
199211210802, 79, 48, 40,138,
199211210833, 78, 67, 50,153,
199211210933, 75, 64, 49,144,
199211211002, 80, 61, 51,144,
199211211033, 85, 59, 54,159,
199211211103, 80, 67, 53,136,
199211211133, 81, 61, 51,127,
199211211233, 87, 60, 49,119,
199211211322, 97, 83, 66,170,
199211211352, 72, 44, 37,131,
199211211422, 82, 68, 57,141,
199211211522, 84, 58, 46,119,
199211211552, 59, 38, 26,129,
199211211623, 75, 60, 39,138,
199211211652, 70, 41, 30,119,
199211211722, 76, 51, 41,115,
199211211752, 64, 41, 32,120,
199211211821, 84, 71, 58,147,
199211211852, 88, 63, 48,141,
199211211921, 68, 47, 34,125,
199211211951, 59, 38, 26,127,
199211212021, 65, 50, 36,120,
199211212051, 60, 41, 30,110,
199211212121, 76, 70, 54,108,
199211212151, 75, 52, 40,136,
199211212221, 82, 62, 54,150,
199211212252,101, 75, 58,153,
199211212323, 61, 43, 31,129,
199211212352, 82, 57, 44,120,
199211220022, 83, 53, 40,115,
199211220052, 79, 59, 40,113,
199211220212, 85, 68, 63,153,
199211220253, 75, 64, 59,163,
199211220326, 89, 69, 47,150,
199211220356, 68, 43, 30,107,
199211220440,116,109, 85,178,
199211220441,115, 88, 67,156,
199211220501,107, 81, 61,159,
199211220531, 75, 52, 44,127,
199211220601, 71, 49, 38,119,
199211220631, 64, 44, 31,127,
199211220701, 69, 48, 39,120,
199211220731, 74, 56, 39,138,
199211220801, 60, 40, 27,129,
199211220831, 85, 58, 47,138,
199211220901, 80, 61, 50,144,
199211220931, 71, 54, 39,125,
199211221001, 65, 41, 29,122,
199211221030, 73, 45, 36,119,
199211221100, 65, 41, 28,117,
199211221132, 84, 72, 46,150,
199211221202, 93, 78, 61,159,
199211221233, 48, 46, 41,144,
199211221302, 58, 53, 42,138,
199211221345,107, 88, 70,159,m:13:30
199211221415, 79, 55, 39,131,
199211221445, 88, 68, 52,156,
199211221515, 77, 58, 39,131,
199211221544, 93, 67, 53,133,
199211221702, 82, 63, 44,125,m
199211221732, 75, 52, 40,122,
199211221802, 99, 79, 58,122,
199211221832, 99, 58, 48,122,
199211221902, 73, 44, 30,117,
199211221931, 75, 52, 35,108,
199211222002, 69, 52, 47,131,m
199211222031, 63, 40, 30,111,
199211222102,102, 74, 52,147,
199211222131, 83, 64, 50,138,
199211222207, 83, 69, 48,147,
199211222236, 85, 71, 48,141,
199211222307, 59, 38, 26,119,
199211230001, 82, 64, 41,122,m
199211230030, 83, 63, 49,131,
199211230130, 92, 81, 76,153,m
199211230230, 77, 58, 39,120,
199211230300, 71, 43, 30,115,
199211230330, 79, 49, 38,119,
199211230400, 81, 55, 39,113,
199211230430, 82, 58, 40,166,
199211230500, 89, 79, 57,159,
199211230600,104, 78, 65,159,
199211230630, 63, 37, 26,125,
199211230701, 81, 77, 72,187,
199211230729, 60, 42, 29,129,
199211230759, 83, 52, 41,107,
199211230829, 76, 52, 38,119,
199211230900,104, 83, 63,163,
199211230930, 84, 64, 50,131,
199211231000, 78, 59, 44,122,
199211231100, 87, 81, 67,147,
199211231130, 85, 79, 70,153,
199211231159, 86, 59, 46,150,
199211231232, 89, 63, 47,182,
199211231303, 69, 62, 57,182,
199211231432, 84, 74, 53,147,
199211231502,106, 92, 71,141,
199211231531, 95, 75, 59,163,
199211231602, 83, 69, 54,153,
199211231631, 81, 55, 44,136,
199211231701, 84, 52, 43,111,
199211231808, 81, 65, 44, 96,
199211231836, 68, 43, 30,136,
199211231906, 76, 58, 41,129,
199211231936, 78, 52, 38,120,
199211232006, 64, 40, 28,110,
199211232036, 72, 44, 38,120,
199211232106,101, 80, 63,153,
199211232136,102, 76, 65,133,
199211232206, 91, 64, 48,136,
199211232236, 72, 43, 32,127,
199211232306, 73, 50, 36,131,
199211232336, 88, 57, 41,131,
199211240005, 98, 64, 47,129,
199211240035, 84, 58, 39,122,
199211240105, 73, 58, 44,138,
199211240135, 90, 72, 59,159,
199211240205, 78, 48, 35,127,
199211240235, 64, 41, 29,117,
199211240306, 80, 60, 42,125,
199211240406, 73, 49, 33,113,
199211240435, 61, 37, 27,122,
199211240505, 75, 58, 48,122,
199211240535, 85, 58, 52,147,
199211240605, 51, 45, 40,166,
199211240635, 55, 51, 41,129,
199211240705, 61, 38, 27,136,
199211240735, 73, 55, 42,136,
199211240804, 61, 40, 27,131,
199211240834, 82, 62, 49,156,
199211240935, 56, 49, 44,170,
199211241045, 98, 85, 72,156,
199211241115, 92, 72, 48,138,
199211241145, 83, 63, 48,144,
199211241215, 88, 64, 47,150,
199211241250, 98, 75, 56,159,
199211241322, 95, 61, 49,136,
199211241355,106, 73, 61,170,
199211241425,100, 72, 51,133,
199211241525, 81, 57, 43,156,
199211241555, 84, 64, 49,153,
199211241655, 73, 41, 30,120,
199211241724, 60, 38, 26,113,
199211241754, 74, 50, 35,115,
199211241854, 83, 62, 48,136,
199211241925, 76, 70, 54,153,
199211241954, 77, 64, 55,136,
199211242024, 65, 44, 30,110,
199211242124, 80, 55, 38,115,
199211242154, 66, 45, 33,110,
199211242224, 74, 52, 41,120,
199211242323, 83, 42, 53,136,
199211250023, 65, 37, 28,113,
199211250223, 73, 56, 51,150,
199211250458, 86, 55, 36,127,
199211250558, 86, 55, 36,127,
199211250658, 75, 47, 33,111,
199211250759, 75, 69, 58,163,
199211251057, 81, 71, 66,170,
199211251100, 77, 48, 35,136,
199211251242,110, 91, 67,163,
199211251256,118,108, 89,147,
199211251308, 90, 59, 43,156,
199211251407, 91, 66, 61,136,
199211251507, 75, 51, 35,111,
199211251607, 75, 60, 55,163,
199211251707, 82, 62, 44,141,
199211251907,103, 87, 70,174,
199211252007, 84, 58, 50,156,
199211252206, 88, 68, 46,126,
199211252306, 70, 43, 31,110,
199211260006, 71, 43, 31,117,
199211260110, 89, 77, 68,150,
199211260210, 75, 51, 38,119,
199211260310, 60, 42, 31,111,
199211260410, 91, 58, 41,138,
199211260510, 84, 58, 42,129,
199211260609, 93, 50, 38,127,
199211261429, 63, 43, 30,150,
199211261529, 77, 69, 64,150,
199211261720,100, 74, 65,174,
199211261842,117,102, 71,150,
199211261912, 99, 86, 71,119,
199211261937,101, 60, 44,127,
199211262037, 74, 57, 41,113,
199211262137, 75, 51, 39,102,
199211262237, 83, 51, 35,115,
199211262337, 68, 42, 33,147,
199211270037, 83, 63, 53,119,
199211270136, 94, 67, 47,136,
199211270236, 80, 61, 43,156,
199211270357, 74, 68, 47,127,
199211270456, 74, 51, 37,141,
199211270556, 90, 58, 47,178,
199211270735,101, 91, 74,150,
199211270835, 87, 68, 48,159,
199211271024, 95, 76, 57,163,
199211271217,116,110,105,163,
199211271220,100, 83, 64,150,
199211271320, 94, 67, 50,127,
199211271420, 67, 45, 33,127,
199211271505, 84, 65, 48,119,
199211271605, 78, 48, 35,127,
199211271723, 81, 61, 48,125,
199211271823, 68, 40, 31,110,
199211271922, 68, 43, 29,156,
199211272023, 78, 75, 64,153,
199211280022, 86, 67, 46,127,
199211280123, 97, 71, 58,153,
199211280224, 94, 75, 60,156,
199211280423, 89, 62, 49,127,
199211280523, 65, 42, 31,122,
199211280623, 77, 53, 41,113,
199211280904, 76, 44, 35,178,
199211281006, 74, 42, 37,138,
199211281110, 82, 52, 40,131,
199211281247, 81, 61, 48, 70,
199211281348,109,100, 95,122,
199211281847, 85, 64, 42,136,
199211282026, 77, 38, 31,133,
199211282125, 81, 65, 56,163,
199211282225,105, 84, 71,125,
199211282325, 71, 43, 34,110,
199211290225, 66, 49, 33,111,
199211290324, 84, 65, 46,125,
199211290524, 91, 72, 61,144,
199211290624, 77, 66, 50,178,
199211290727,117,104, 72,159,
199211290737,100, 67, 51,153,
199211290837, 82, 62, 54,131,
199211291203, 68, 46, 34,120,
199211291302, 89, 53, 38,108,
199211291701, 89, 77, 64,163,
199212020728, 72, 49, 37,125,
199212030730, 97, 78, 59,150,
199212040833,101, 82, 71,163,
199212050932,100, 74, 61,157,
199212070707,108, 83, 54,159,
199212080722, 89, 69, 64,156,
199212100750, 92, 72, 45,129,
199212131101, 85, 72, 54,138,
199212131131, 74, 50, 37,127,
199212131232,112, 71, 60,159,
199212131303, 92, 65, 54,166,
199212131333, 86, 60, 53,153,
199212132139, 97, 63, 44,127,
199212132221, 91, 76, 51,147,
199212140100, 77, 70, 52,122,
199212140810, 83, 58, 40, 74,
199212140812, 85, 65, 63,147,
199212150758, 84, 54, 49,187,
199212170709,105, 59, 47,163,
199212190853, 90, 79, 60,153,
199212190953, 79, 61, 50,153,
199212191031, 80, 45, 36,147,
199212191136, 86, 59, 44,125,
199212191211, 78, 54, 46,150,
199212191240, 86, 73, 49,138,
199212191310, 86, 66, 59,156,
199212191340, 93, 67, 56,159,
199212191411,124, 96, 66,153,
199212191440, 97, 57, 43,138,
199212191542, 85, 54, 41,136,
199212191701,100, 70, 48,136,
199212191718,115, 89, 72,159,
199212191929, 70, 43, 30,122,
199212192000, 78, 65, 53,138,
199212192031, 82, 61, 55,111,
199212192101, 85, 44, 38,119,
199212192130, 87, 43, 38,117,
199212192258, 88, 55, 39,129,
199212192328, 89, 51, 41,117,
199212200028, 90, 53, 38,117,
199212200058, 87, 58, 53,125,
199212200128, 82, 44, 33,113,
199212200158, 90, 48, 39,115,
199212200228, 92, 59, 41,136,
199212200337, 69, 63, 45,166,
199212200405, 82, 53, 37,119,
199212200436, 95, 58, 43,125,
199212200506, 95, 61, 44,127,
199212200613, 82, 51, 40,127,
199212200743, 88, 75, 63,153,
199212200800, 86, 66, 51,156,
199212200829, 86, 56, 45,147,
199212200859, 81, 52, 41,127,
199212210913, 92, 89, 84,147,
199212220759, 92, 65, 43,170,
199212230924, 78, 67, 62,156,
199212240800, 82, 62, 42,127,
199212240803, 84, 52, 38,125,
199212250715, 93, 51, 36,125,
199212260828, 89, 57, 39,125,
199212270715,109, 52, 40,122,
199212312139, 90, 62, 42,117,
199212312209, 91, 59, 40,115,
199212312239, 77, 53, 38,108,
199212312303, 84, 66, 42,129,
199301010020, 82, 48, 39,119,
199301010054, 96, 70, 50,127,
199301010124, 96, 69, 45,115,
199301010154,100, 52, 47,104,
199301010224, 81, 55, 40,104,
199301010254, 96, 74, 67,129,
199301010324, 97, 58, 45,104,
199301010451, 79, 62, 50,153,
199301010520, 78, 48, 34,110,
199301010550, 92, 65, 43,129,
199301010650, 86, 49, 39,111,
199301010721, 92, 57, 38,122,
199301010750, 92, 48, 34,105,
199301010921, 96, 68, 50,144,
199301010951, 83, 53, 38,119,
199301011109, 91, 70, 44,127,
199301011139, 81, 55, 42,119,
199301011228, 91, 75, 60,153,
199301011319, 79, 67, 48,150,
199301011351, 86, 49, 38,141,
199301011504,110, 91, 77,147,
199301011640, 84, 58, 38,125,
199301011710, 78, 49, 32,113,
199301012030,103, 75, 53,127,
199301012118,102, 57, 41,122,
199301091303, 79, 67, 43,144,
199301091357,104, 76, 65,141,
199301092028, 79, 74, 60, 78,
199301092058, 71, 46, 41,147,
199301092127, 72, 44, 30,115,
199301092157, 85, 55, 41,122,
199301092227, 90, 49, 35,111,
199301092257, 76, 52, 36,101,
199301092327, 86, 54, 36,104,
199301100027, 73, 50, 35,100,
199301100150, 87, 75, 62,147,
199301100220, 76, 47, 36,115,
199301100250, 86, 59, 47,127,
199301100320, 84, 52, 37,105,
199301100350, 90, 56, 51,125,
199301100420, 83, 62, 40,115,
199301100449, 69, 47, 33,113,
199301100520, 76, 59, 39,111,
199301100549, 85, 54, 36,110,
